38,2100954,gross,7277.0
38,2100955,gross,7277.0
38,2101785,gross,9787.0
38,742218,gross,750.0
38,40756834,gross,18437.0
38,40756881,gross,18437.0
38,40756880,gross,23189.0
38,40757009,gross,23189.0
38,40756966,gross,23189.0
38,46257723,gross,140.0
38,725021,gross,156.0
38,927065,gross,154.0
38,927065,gross,154.0
38,927066,gross,1567.0
38,927067,gross,784.0
38,2101870,gross,850.0
38,2101870,gross,850.0
38,1036094,gross,2756.0
38,44816373,gross,2756.0
38,2101877,gross,496.0
38,2101877,gross,496.0
38,2101877,gross,275.0
38,2101877,gross,231.0
38,2101878,gross,850.0
38,2101878,gross,428.0
38,2101881,gross,1567.0
38,2101884,gross,907.0
38,2101885,gross,4020.0
38,2101886,gross,3107.0
38,2101888,gross,850.0
38,1836430,gross,4034.0
38,2101889,gross,4034.0
38,2101925,gross,864.0
38,2101926,gross,1307.0
38,2101927,gross,3106.0
38,40756889,gross,538.0
38,40757086,gross,827.0
38,40757040,gross,1888.0
38,1307515,gross,478.0
38,2101928,gross,478.0
38,2101929,gross,478.0
38,2101930,gross,689.0
38,2101932,gross,335.0
38,927076,gross,478.0
38,2101938,gross,450.0
38,2101947,gross,478.0
38,2101951,gross,436.0
38,19010597,gross,1550.0
38,2101966,gross,1550.0
38,2101969,gross,3720.0
38,2101970,gross,3619.0
38,2101986,gross,1467.0
38,2102040,gross,3720.0
38,2102075,gross,162.0
38,2102076,gross,162.0
38,2102077,gross,162.0
38,2102078,gross,487.0
38,2102079,gross,367.0
38,2102080,gross,204.0
38,2102081,gross,1052.0
38,2102081,gross,415.0
38,2102094,gross,1307.0
38,2102096,gross,850.0
38,2102140,gross,478.0
38,2102141,gross,302.0
38,2102152,gross,478.0
38,2102153,gross,850.0
38,2102154,gross,659.0
38,2102155,gross,659.0
38,2102156,gross,280.0
38,2102157,gross,280.0
38,2102158,gross,280.0
38,2102159,gross,280.0
38,2102160,gross,850.0
38,2102161,gross,850.0
38,2102162,gross,280.0
38,2102163,gross,1310.0
38,2102164,gross,1310.0
38,2102165,gross,659.0
38,2102166,gross,659.0
38,2102167,gross,659.0
38,2102168,gross,1081.0
38,2102169,gross,1350.0
38,2102170,gross,4189.0
38,2102171,gross,659.0
38,2102192,gross,659.0
38,2102193,gross,659.0
38,2102194,gross,659.0
38,2102195,gross,659.0
38,2102196,gross,4189.0
38,2102197,gross,850.0
38,2102198,gross,659.0
38,2102199,gross,659.0
38,2102200,gross,825.0
38,2102215,gross,1081.0
38,2102216,gross,1081.0
38,2102217,gross,811.0
38,2102218,gross,659.0
38,2102219,gross,1081.0
38,2102220,gross,327.0
38,2102221,gross,659.0
38,2102232,gross,1310.0
38,2102233,gross,903.0
38,2102235,gross,1081.0
38,2102236,gross,1081.0
38,2102238,gross,4189.0
38,42742484,gross,4284.0
38,42742485,gross,3214.0
38,42742488,gross,4284.0
38,42742489,gross,3214.0
38,2102457,gross,4233.0
38,2102460,gross,4615.0
38,2102572,gross,478.0
38,2102573,gross,478.0
38,2102574,gross,723.0
38,2102580,gross,858.0
38,2102593,gross,478.0
38,2102593,gross,166.0
38,2102594,gross,361.0
38,2102594,gross,203.0
38,2102595,gross,478.0
38,2102657,gross,478.0
38,2102658,gross,915.0
38,2102659,gross,312.0
38,2102661,gross,688.0
38,44816374,gross,5696.0
38,44816375,gross,2849.0
38,44816376,gross,5925.0
38,19018604,gross,2964.0
38,44816377,gross,2964.0
38,2102672,gross,3646.0
38,2102680,gross,5925.0
38,44816380,gross,1436.0
38,44816381,gross,1077.0
38,44816384,gross,1567.0
38,44816385,gross,1175.0
38,2102821,gross,1612.0
38,19040641,gross,1961.0
38,2102839,gross,1961.0
38,1141018,gross,2050.0
38,2102852,gross,2050.0
38,2102853,gross,4349.0
38,2102879,gross,3460.0
38,2102880,gross,775.0
38,2102892,gross,3263.0
38,2102895,gross,511.0
38,2102896,gross,643.0
38,2102897,gross,532.0
38,2102898,gross,679.0
38,2102900,gross,516.0
38,2102901,gross,532.0
38,1149196,gross,532.0
38,2102912,gross,532.0
38,46257707,gross,670.0
38,2102913,gross,504.0
38,2102932,gross,3865.0
38,2102981,gross,1579.0
38,2103234,gross,4008.0
38,2103334,gross,267.0
38,2103355,gross,4349.0
38,46257750,gross,8068.0
38,46257747,gross,8068.0
38,46257751,gross,8068.0
38,46257748,gross,22252.0
38,46257752,gross,22252.0
38,46257753,gross,22252.0
38,2103581,gross,5526.0
38,989957,gross,230.0
38,2103677,gross,230.0
38,2103739,gross,1179.0
38,2103755,gross,655.0
38,2103756,gross,3651.0
38,2103760,gross,4283.0
38,2103772,gross,576.0
38,2103882,gross,2114.0
38,2103884,gross,688.0
38,2103973,gross,3552.0
38,2103977,gross,3552.0
38,2103992,gross,3338.0
38,2104001,gross,491.0
38,2104014,gross,3425.0
38,2104016,gross,576.0
38,2104018,gross,3552.0
38,2104021,gross,506.0
38,2104032,gross,3190.0
38,2104137,gross,688.0
38,2104152,gross,7750.0
38,2104256,gross,2173.0
38,2104272,gross,610.0
38,2104275,gross,3552.0
38,2104278,gross,563.0
38,19065864,gross,3552.0
38,2104279,gross,3552.0
38,2104318,gross,724.0
38,2104373,gross,696.0
38,2104374,gross,3792.0
38,2104493,gross,3818.0
38,2104636,gross,370.0
38,2104639,gross,7440.0
38,2104641,gross,2670.0
38,2104659,gross,576.0
38,2104674,gross,553.0
38,2104678,gross,3552.0
38,2104681,gross,725.0
38,2104694,gross,370.0
38,2104697,gross,5708.0
38,2104733,gross,5748.0
38,2104814,gross,308.0
38,2104816,gross,2046.0
38,2104921,gross,544.0
38,2104932,gross,3740.0
38,2104939,gross,769.0
38,2104940,gross,3890.0
38,2104962,gross,5056.0
38,2104970,gross,3394.0
38,927083,gross,688.0
38,2105148,gross,4821.0
38,2105164,gross,3190.0
38,2105189,gross,655.0
38,2105204,gross,370.0
38,2105229,gross,6431.0
38,2105367,gross,3651.0
38,2105382,gross,4283.0
38,2105385,gross,3798.0
38,2105391,gross,724.0
38,2105404,gross,2260.0
38,2105407,gross,2260.0
38,1303339,gross,3651.0
38,2105411,gross,3651.0
38,2105429,gross,370.0
38,2105468,gross,3888.0
38,2105582,gross,1579.0
38,2105583,gross,4140.0
38,2105735,gross,517.0
38,2105736,gross,569.0
38,2105739,gross,563.0
38,2105740,gross,345.0
38,2105776,gross,508.0
38,2105779,gross,6142.0
38,2105780,gross,359.0
38,2105847,gross,275.0
38,2105848,gross,285.0
38,2105849,gross,280.0
38,2105850,gross,188.0
38,2105874,gross,188.0
38,2105897,gross,683.0
38,2105899,gross,230.0
38,2105900,gross,285.0
38,2105913,gross,392.0
38,2105915,gross,780.0
38,2105915,gross,392.0
38,40757039,gross,780.0
38,40757039,gross,392.0
38,2105917,gross,328.0
38,41947944,gross,328.0
38,2106214,gross,328.0
38,2106306,gross,219.0
38,2106307,gross,294.0
38,2106308,gross,332.0
38,2106389,gross,374.0
38,2106469,gross,545.0
38,2106469,gross,430.0
38,2106470,gross,520.0
38,19081143,gross,462.0
38,2106527,gross,462.0
38,2106562,gross,5505.0
38,2106562,gross,868.0
38,41975454,gross,2018.0
38,2106565,gross,2018.0
38,2106584,gross,3703.0
38,2106584,gross,370.0
38,2106585,gross,372.0
38,2106586,gross,3703.0
38,2106586,gross,377.0
38,2106587,gross,439.0
38,2106604,gross,3703.0
38,2106742,gross,2441.0
38,2106744,gross,3263.0
38,2106786,gross,7755.0
38,2106787,gross,1399.0
38,2106787,gross,427.0
38,40757141,gross,1472.0
38,43527914,gross,1445.0
38,43527914,gross,246.0
38,43527915,gross,1649.0
38,43527916,gross,4012.0
38,43527916,gross,335.0
38,43527917,gross,1445.0
38,2106788,gross,1399.0
38,2106788,gross,212.0
38,2106909,gross,1399.0
38,709961,gross,3839.0
38,709962,gross,4359.0
38,709963,gross,4879.0
38,709964,gross,4359.0
38,2106986,gross,28357.0
38,2106987,gross,28357.0
38,2106988,gross,34446.0
38,2106990,gross,12554.0
38,41977346,gross,13057.0
38,2106991,gross,13057.0
38,19088231,gross,23902.0
38,2107002,gross,23902.0
38,2107003,gross,27028.0
38,2107004,gross,34430.0
38,2107005,gross,5690.0
38,2107006,gross,13057.0
38,2107007,gross,13057.0
38,2107008,gross,5690.0
38,2107010,gross,5690.0
38,42742522,gross,43611.0
38,2107011,gross,4310.0
38,2107022,gross,4310.0
38,2107023,gross,38591.0
38,2107024,gross,38591.0
38,2107025,gross,5690.0
38,42742523,gross,24008.0
38,42742524,gross,25322.0
38,42742525,gross,43612.0
